ps_wcode,ps_c_code,treatment,bl_age,edu_cat,religion,bl_quint_all,bl_quint_missing,bl_homeland,bl_agland,bl_cropsr,impute_ag,bl_dds_m,bl_mdd,impute_dd,bl_market,impute_market,bl_lefthome,bl_income,bl_ss_cont,bl_huscomm_cont,bl_extcomm_cont,bl_dec_cont,bl_lefthome_m,bl_ss_cont_m,bl_huscomm_cont_m,bl_extcomm_cont_m,bl_dec_cont_m,bl_income_m,dds_avg,mdd_avg,gardenprac,cropsr,poultrynum_avg,poultryegg_avg,knfg_score_el,knowscore,el_emp_market,el_emp_buygoods,el_emp_soldgoods,el_emp_buymarket,el_dec_income,el_selfefficacy,el_lefthome,el_income,el_ss_cont,el_huscomm_cont,el_extcomm_cont,el_dec_cont,el_network_cont
903,134,1,20,2,2,4,0,10,360,4,0,6,1,0,0,0,1,0,1.2,1.6,0,0,1,1.2,1.6,0,0,0,4.6666665,.66666669,10,9.8000002,0,0,,4,0,0,0,0,0,1,0,0,2,1.6,1.3333334,0,.4528302
904,134,1,25,3,2,1,0,8,0,3,0,3,0,0,0,0,1,0,2,2,0,1.6,1,2,2,0,1.6,0,4,.25,11,12.259212,1,3.5,1,4,1,1,0,0,0,1,0,0,1.6,2,2,1.2,.3018868
905,134,1,28,4,2,4,0,8,45,0,0,5,1,0,0,0,0,1,2,2,2,0,0,2,2,2,0,1,4,0,,,,,,,,,,,0,1,,,,,,0,0
906,134,1,22,2,2,1,0,3,0,7,0,6,1,0,1,0,0,0,1.2,2,0,.40000001,0,1.2,2,0,.40000001,0,4,.25,11,11.8,0,0,4,2,0,0,0,0,0,1,1,0,1.6,1.6,1.3333334,2,.49056605
907,134,1,25,2,2,3,0,3,0,2,0,7,1,0,0,0,0,0,1.6,.80000001,0,.40000001,0,1.6,.80000001,0,.40000001,0,5,.75,11,17.799999,0,0,3,2,0,0,0,0,0,1,1,0,1.6,1.6,1.3333334,.40000001,.11320755
908,134,1,22,1,2,1,0,3,0,10,0,3,0,0,0,0,0,0,1.6,1.6,0,.40000001,0,1.6,1.6,0,.40000001,0,3,0,7,6,0,0,,2,,,,,1,1,,,,,,2,.52830189
909,134,1,21,2,2,1,0,5,0,3,0,4,0,0,0,0,1,0,2,1.6,0,.40000001,1,2,1.6,0,.40000001,0,2.5,0,4,1.8,0,0,2,2,0,0,0,0,0,1,0,0,1.2,1.6,1,.80000001,.03773585
910,134,1,33,0,2,3,0,12,15,6,0,4,0,0,0,0,0,0,1.2,1.6,0,.80000001,0,1.2,1.6,0,.80000001,0,4.25,.25,13,14,4.5,27,2,3,0,0,0,0,0,1,1,0,1.6,2,1.3333334,1.2,.03773585
911,134,1,20,2,2,3,0,12,15,6,0,6,1,0,0,0,0,0,1.6,1.6,0,0,0,1.6,1.6,0,0,0,5.25,.5,6,11.8,2,7,3,3,1,1,0,0,0,1,1,0,1.2,1.6,1,1.2,.56603771
912,134,1,28,2,2,4,0,20,0,6,0,4,0,0,0,0,0,1,1.2,1.6,0,.80000001,0,1.2,1.6,0,.80000001,1,4.75,.5,11,13.8,2.5,17.5,2,3,0,0,0,0,1,1,0,0,1.6,1.6,1.3333334,.80000001,.4528302
913,134,1,24,2,1,3,0,30,0,7,0,4,0,0,0,0,0,0,.80000001,1.6,0,0,0,.80000001,1.6,0,0,0,9,1,,28,8,0,,,,,,,,,,,,,,,
915,134,1,31,2,1,3,0,18,0,9,0,1,0,0,0,0,1,0,1.6,1.6,0,.40000001,1,1.6,1.6,0,.40000001,0,3.6666667,0,11,7.5999999,9.5,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1.2,.3773585
916,134,1,18,3,1,4,0,45,30,7,0,4,0,0,0,0,1,0,1.6,2,0,0,1,1.6,2,0,0,0,4.25,.25,11,14.6,2.5,0,1,2,0,0,0,0,0,1,1,0,2,1.6,1.3333334,.40000001,.2264151
917,134,1,19,3,2,5,0,45,150,13,0,3.9354839,,1,0,0,0,0,2,2,0,0,0,2,2,0,0,0,5,.5,7,9.8000002,0,0,2,2,0,0,0,0,0,1,0,0,2,1.6,2,0,.18867925
918,134,1,23,4,2,4,0,10,360,4,0,3.9354839,,1,0,0,0,0,2,2,1.3333334,0,0,2,2,1.3333334,0,0,5.6666665,1,10,9.6000004,0,0,2,4,0,0,0,0,0,1,0,0,2,2,2,.40000001,.2264151
1533,159,0,25,1,1,4,0,10,0,11,0,4,0,0,0,0,0,0,.80000001,2,0,.40000001,0,.80000001,2,0,.40000001,0,5.5,.75,6,3.2,1,7,2,2,0,0,0,0,0,1,1,0,1.6,2,1.3333334,1.2,.1509434
1534,159,0,24,4,1,5,0,22,0,13,0,3,0,0,0,0,0,0,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,0,4.75,.75,9,4,0,0,2,2,0,0,0,0,0,1,0,0,2,1.6,1.3333334,.40000001,0
1535,159,0,25,0,1,3,0,0,0,4,0,3,0,0,0,0,1,0,1.2,2,0,.80000001,1,1.2,2,0,.80000001,0,5,.75,2,2.5999999,1.5,1,,1,0,0,0,0,1,1,0,0,1.6,2,1.3333334,2,.03773585
1536,159,0,25,3,1,5,0,14,120,3,0,5,1,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,7.75,1,9,17.799999,4,0,,2,0,0,0,0,0,1,0,0,2,2,1.6666666,1.2,.11320755
1538,159,0,28,3,1,5,0,3.5,0,3,0,7,1,0,0,0,1,0,1.6,2,0,1.2,1,1.6,2,0,1.2,0,5.25,.75,11,14,0,0,2,4,2,1,0,1,0,1,1,0,2,2,2,1.6,.03773585
1539,159,0,25,3,1,5,0,20,0,14,0,5,1,0,2,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,5.75,.5,11,18,3,0,2,2,1,1,0,0,0,1,0,0,1.6,2,.66666669,0,0
1540,159,0,25,0,1,1,0,2,0,6,0,4,0,0,1,0,0,1,2,2,0,.80000001,0,2,2,0,.80000001,1,3.75,.25,8,4,.5,0,3,2,0,0,0,0,0,1,0,0,1.6,1.6,1,.80000001,.075471699
1541,159,0,20,0,1,1,0,5,0,0,0,3,0,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,3.3333333,0,2,4.8000002,0,0,,3,0,0,0,0,0,1,0,0,1.6,2,1,1.6,.03773585
1542,159,0,20,2,1,1,0,10,0,0,0,3,0,0,1,0,1,0,.80000001,1.6,0,0,1,.80000001,1.6,0,0,0,4.5,.5,5,6.5999999,5,13,2,2,0,0,0,0,1,1,0,0,2,2,1,1.6,0
1543,159,0,23,1,1,2,0,7,0,10,0,5,1,0,0,0,1,0,1.6,2,0,.40000001,1,1.6,2,0,.40000001,0,4.5,.5,8,5.1999998,.5,0,4,2,0,0,0,0,0,1,1,0,2,2,1.3333334,1.6,.41509435
1544,159,0,25,2,1,2,0,7,0,3,0,3,0,0,0,0,1,1,2,2,.33333334,.80000001,1,2,2,.33333334,.80000001,1,4,.25,5,1.2,3,5,3,2,1,1,0,0,0,1,1,0,1.6,2,1,1.6,.2264151
1545,159,0,26,3,1,1,0,5,0,6,0,3,0,0,3,0,1,1,2,2,0,1.2,1,2,2,0,1.2,1,4.5,.25,6,7.1999998,.5,2.5,,2,2,1,0,1,0,1,1,0,1.6,2,1.3333334,1.6,.94339621
1546,159,0,18,2,1,1,0,4,0,0,0,2,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,5.5,1,,1.3333334,0,0,1,3,,,,,0,1,,,,,,0,.1509434
1547,159,0,24,1,1,1,0,15,0,6,0,5,1,0,0,0,0,0,2,1.6,.33333334,.80000001,0,2,1.6,.33333334,.80000001,0,3.6666667,.33333334,2,.66666669,0,0,1,,0,0,0,0,0,1,0,0,2,2,1,1.2,.26415095
1548,159,0,21,3,1,5,0,80,0,15,0,4,0,0,0,0,0,0,1.2,2,0,0,0,1.2,2,0,0,0,5.75,.75,3,4.8000002,1,4,1,3,0,0,0,0,0,1,1,0,1.6,2,1,1.6,0
1549,159,0,18,4,1,5,0,150,540,10,0,3,0,0,0,0,0,0,2,1.6,0,.80000001,0,2,1.6,0,.80000001,0,5,.5,3,8.8000002,4.5,1.5,,2,0,0,0,0,0,0,1,0,2,1.2,1.3333334,.40000001,.03773585
1550,159,0,18,2,1,4,0,12.5,0,15,0,4,0,0,2,0,0,1,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,1,4.5,.5,4,2.8,2.5,0,,2,2,1,1,0,1,1,1,1,1.6,2,1,1.2,.18867925
1551,159,0,27,2,1,3,0,12.5,0,14,0,6,1,0,0,0,0,0,1.2,2,0,.40000001,0,1.2,2,0,.40000001,0,5.5,.75,7,3.8,4,3,3,2,1,1,0,0,1,1,0,0,1.6,2,.66666669,1.6,.2264151
1552,159,0,23,2,1,2,0,14,0,9,0,3,0,0,0,0,0,0,1.2,2,0,.80000001,0,1.2,2,0,.80000001,0,4,0,,0,,,,,,,,,0,1,,,,,,0,.52830189
1553,159,0,26,4,1,3,0,20,0,3,0,6,1,0,2,0,1,0,1.6,1.6,.33333334,.80000001,1,1.6,1.6,.33333334,.80000001,0,6.25,1,7,12.6,11,20,,2,1,1,0,0,0,1,0,0,1.6,1.6,1.6666666,1.2,.26415095
1554,159,0,30,2,1,5,0,30,820,5,0,6,1,0,2,0,0,0,2,2,0,1.6,0,2,2,0,1.6,0,5.3333335,.66666669,,15.75,5,7,,2,0,0,0,0,0,1,0,0,1.6,2,1.3333334,2,0
514,121,1,31,0,1,1,0,7,0,3,0,5,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4.3333335,.33333334,14,13.5,3,0,1,2,0,0,0,0,0,1,0,0,1.6,1.6,1,1.6,.52830189
515,121,1,31,3,1,5,0,50,330,16,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,4,0,,,,,,,,,,,0,1,,,,,,2,.41509435
516,121,1,36,2,1,5,0,105,540,12,0,5,1,0,1,0,0,0,1.2,1.2,0,0,0,1.2,1.2,0,0,0,6.5,.75,13,27,3,3.5,1,4,0,0,0,0,0,1,1,0,1.6,2,1.6666666,1.2,.03773585
517,121,1,37,2,1,5,0,105,540,12,0,5,1,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,7,1,13,34.200001,4,12,2,3,2,1,0,1,0,1,1,0,2,2,2,.80000001,1.3207548
518,121,1,22,3,1,5,0,15,0,9,0,4,0,0,1,0,0,1,1.6,1.6,0,1.2,0,1.6,1.6,0,1.2,1,4.5,.5,13,15,6,6,3,4,1,0,1,0,1,1,1,0,2,2,1.6666666,1.2,.49056605
519,121,1,25,4,1,5,0,42,720,6,0,5,1,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,6,.75,12,12.4,7,7,,4,0,0,0,0,0,1,0,0,1.6,2,1.3333334,0,.1509434
520,121,1,30,3,1,3,0,0,0,15,0,5,1,0,0,0,0,0,2,1.6,0,.80000001,0,2,1.6,0,.80000001,0,6,1,13,20.200001,4.5,1,3,3,2,1,0,1,1,1,1,1,2,1.2,1.6666666,1.6,1.0943396
521,121,1,25,3,1,4,0,8,120,3,0,6,1,0,1,0,1,0,2,2,0,1.6,1,2,2,0,1.6,0,6.5,1,7,14.6,3.5,0,,3,2,1,1,0,0,1,1,1,1.6,2,2,1.2,.86792451
522,121,1,25,3,1,5,0,7,900,5,0,4,0,0,1,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,7,1,11,20.4,0,0,,3,1,1,0,0,0,1,0,0,2,2,1,1.2,.3773585
523,121,1,30,2,1,5,0,10,480,4,0,5,1,0,0,0,0,0,2,2,0,1.6,0,2,2,0,1.6,0,5.75,.75,2,3.2,0,0,1,3,0,0,0,0,0,1,0,0,1.6,1.2,1.3333334,1.2,.4528302
524,121,1,34,3,1,5,0,3,120,4,0,4,0,0,0,0,0,0,2,2,0,1.6,0,2,2,0,1.6,0,3.75,0,2,3.5999999,0,0,0,2,2,1,0,1,0,1,0,0,2,2,1.6666666,1.2,.3018868
525,121,1,30,0,1,1,0,11,0,3,0,2,0,0,0,0,0,0,1.2,2,0,.40000001,0,1.2,2,0,.40000001,0,3,0,,,,,1,,,,,,0,1,,,,,,2,.18867925
526,121,1,29,2,1,5,0,7,90,3,0,5,1,0,2,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,6.3333335,1,7,11,4,0,4,,2,1,0,1,1,1,1,0,1.6,1.2,1.3333334,2,0
527,121,1,33,3,1,4,0,7,60,6,0,7,1,0,1,0,0,0,1.6,1.6,0,0,0,1.6,1.6,0,0,0,5.75,.75,9,27.799999,8.5,16,1,2,2,1,1,0,1,1,0,1,2,2,2,2,.3773585
528,121,1,23,3,1,3,0,11,0,4,0,4,0,0,0,0,0,0,1.6,,0,0,0,1.6,1.8666667,0,0,0,7,1,,12,,,,,,,,,1,1,,,,,,1.6,.1509434
529,121,1,26,4,1,5,0,30,540,2,0,3,0,0,0,0,1,0,.40000001,2,.66666669,0,1,.40000001,2,.66666669,0,0,5.5,.75,11,20.6,10.5,25,,3,3,1,1,1,0,1,1,1,2,2,1.6666666,2,.2264151
1199,143,0,31,1,1,2,0,7,0,3,0,3,0,0,0,0,1,0,1.6,1.2,0,1.2,1,1.6,1.2,0,1.2,0,3.75,.25,5,10.4,2,0,2,2,1,0,1,0,0,1,1,0,2,2,1.6666666,2,.75471699
1200,143,0,18,1,1,2,0,7,0,7,0,5,1,0,0,0,0,0,.80000001,1.6,0,.80000001,0,.80000001,1.6,0,.80000001,0,5,1,7,4.8000002,2.5,0,1,2,0,0,0,0,0,1,0,0,2,2,1.3333334,.80000001,.41509435
1201,143,0,29,2,1,1,0,11,0,3,0,3,0,0,0,0,0,0,.80000001,1.6,0,1.2,0,.80000001,1.6,0,1.2,0,3.75,0,9,4.8000002,1,3.5,2,2,0,0,0,0,0,1,0,0,2,2,1.6666666,2,.03773585
1202,143,0,30,3,1,5,0,0,420,7,0,5,1,0,1,0,0,1,2,2,0,0,0,2,2,0,0,1,5.5,.75,11,11,1.5,7,2,3,0,0,0,0,1,1,0,0,2,2,2,1.2,.4528302
1203,143,0,25,0,1,3,0,5,0,2,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,6,.75,11,6.5999999,1,3.5,1,2,2,1,0,1,1,1,0,0,2,2,1.6666666,1.6,.4528302
1204,143,0,29,2,1,2,0,10,0,5,0,4,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,5,.5,8,3.4000001,4,0,,3,0,0,0,0,0,1,1,0,2,2,2,1.2,.3773585
1205,143,0,30,4,1,5,0,90,1950,12,0,5,1,0,2,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,5.5,.75,9,12.4,15.5,12,2,2,2,1,0,1,0,1,1,0,2,2,1.3333334,.80000001,.2264151
1206,143,0,23,3,1,5,0,90,1950,12,0,6,1,0,2,0,0,0,1.2,1.2,0,.40000001,0,1.2,1.2,0,.40000001,0,6.75,1,9,14.4,21,29.5,2,2,0,0,0,0,0,1,0,0,2,2,1.3333334,.40000001,.52830189
1207,143,0,18,3,1,5,0,8,180,1,0,7,1,0,1,0,0,0,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,0,4.75,.5,2,4.5999999,0,0,,2,0,0,0,0,0,1,0,0,2,2,1.3333334,1.6,.33962265
1208,143,0,20,3,1,4,0,4,0,4,0,7,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,6,.75,6,1,0,0,2,3,2,1,0,1,0,1,0,0,2,2,2,1.6,.075471699
1209,143,0,25,2,1,5,0,90,30,6,0,3,0,0,1,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,5.5,.75,11,11.2,3,4,,3,0,0,0,0,1,1,0,0,2,2,1.6666666,2,.3018868
1210,143,0,27,3,1,5,0,75,480,6,0,5,1,0,1,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5,.75,2,5.4000001,6,0,,3,0,0,0,0,0,1,0,0,2,2,1.6666666,1.2,.33962265
1211,143,0,26,3,1,5,0,14,110,3,0,5,1,0,2,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4,.25,11,4.8000002,3.5,0,,3,0,0,0,0,0,1,0,0,2,2,1,.80000001,.11320755
2567,192,0,21,2,1,5,0,60,360,11,0,8,1,0,0,0,0,0,2,1.6,0,1.2,0,2,1.6,0,1.2,0,4,.33333334,8,9.1999998,1.5,0,1,3,0,0,0,0,0,1,0,0,1.6,2,1,1.6,0
2568,192,0,24,3,1,3,0,10,50,7,0,6,1,0,0,0,0,0,2,1.2,0,1.2,0,2,1.2,0,1.2,0,5.25,.5,2,10.4,4,8,5,2,2,1,0,1,0,1,0,0,2,2,1.3333334,2,.18867925
2570,192,0,26,1,2,5,0,20,90,12,0,4,0,0,0,0,0,0,2,2,0,1.2,0,2,2,0,1.2,0,5,1,,,,,,,,,,,0,0,,,,,,.40000001,.11320755
2571,192,0,24,3,1,5,0,15,0,4,0,5,1,0,2,0,1,0,2,1.6,0,2,1,2,1.6,0,2,0,6.3333335,.66666669,2,12.6,3.5,8,,3,2,1,0,1,0,1,1,0,2,2,1.3333334,1.2,0
2572,192,0,26,3,1,5,0,20,180,15,0,3,0,0,0,0,0,0,2,1.6,0,1.6,0,2,1.6,0,1.6,0,5,1,,,,,,,,,,,0,1,,,,,,2,.11320755
2573,192,0,27,2,1,1,0,0,0,15,0,3,0,0,3,0,1,1,1.6,2,0,1.6,1,1.6,2,0,1.6,1,4.5,.75,7,8.6000004,2,0,2,2,2,1,0,1,1,1,1,0,1.6,2,1,1.6,0
2575,192,0,21,0,1,3,0,12,0,4,0,4,0,0,0,0,0,0,2,1.2,0,.80000001,0,2,1.2,0,.80000001,0,5,.75,6,3.2,3,0,1,3,1,1,0,0,0,1,1,0,1.6,2,1,1.2,.26415095
2576,192,0,24,3,1,1,0,60,0,8,0,4,0,0,1,0,1,1,1.6,.80000001,0,2,1,1.6,.80000001,0,2,1,5.25,.75,0,4.5999999,2,3.5,2,2,2,1,0,1,1,1,1,1,1.6,2,1.3333334,2,.64150941
2577,192,0,23,2,1,1,0,0,0,9,0,5,1,0,0,0,1,0,1.6,1.2,0,2,1,1.6,1.2,0,2,0,6.5,1,0,6.8000002,2.5,3.5,2,2,3,1,1,1,1,1,1,1,1.6,2,.66666669,1.6,.49056605
2578,192,0,29,3,1,2,0,7,0,7,0,4,0,0,1,0,0,1,1.6,2,0,2,0,1.6,2,0,2,1,4.25,.25,10,3.8,0,0,1,2,0,0,0,0,0,1,1,0,1.6,1.6,1,1.2,.11320755
2579,192,0,27,1,1,3,0,4,0,13,0,3,0,0,2,0,0,1,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,1,8,1,8,4,0,0,,,,,,,,,,,,,,,
2580,192,0,16,2,1,1,0,3.5,0,7,0,3,0,0,0,0,0,0,1.2,1.2,0,.40000001,0,1.2,1.2,0,.40000001,0,3,0,1,1,0,0,,2,0,0,0,0,0,0,1,0,1.6,2,1,1.2,0
2581,192,0,24,2,1,3,0,28,0,17,0,4,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,6.5,1,10,19.4,3.5,15,2,4,2,1,0,1,0,1,0,0,2,2,2,.80000001,.41509435
2582,192,0,28,0,1,3,0,15,0,9,0,3,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,4,.25,6,3,5,14,1,3,0,0,0,0,0,1,1,0,1.6,2,.66666669,2,.075471699
2583,192,0,23,3,1,2,0,10,0,12,0,5,1,0,0,0,0,0,1.6,1.6,0,1.2,0,1.6,1.6,0,1.2,0,3,0,0,0,3,14,1,,,,,,0,1,,,,,,.40000001,0
2584,192,0,24,2,1,1,0,0,0,7,0,2,0,0,1,0,0,0,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,0,4.25,.5,2,6.1999998,.5,0,1,3,0,0,0,0,0,1,1,0,2,2,1.6666666,1.2,.3018868
2585,192,0,29,3,1,5,0,60,360,6,0,2,0,0,2,0,1,1,2,2,0,.40000001,1,2,2,0,.40000001,1,6.25,.75,7,8,1.5,7,1,2,2,1,0,1,0,1,1,0,2,2,1,2,.41509435
2586,192,0,19,3,1,5,0,60,360,6,0,3,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,4.25,.25,8,11,1,0,2,4,2,1,0,1,0,1,0,0,1.6,2,1.3333334,.80000001,0
2587,192,0,24,2,1,2,0,4,0,4,0,3,0,0,0,0,0,0,1.6,1.6,0,.80000001,0,1.6,1.6,0,.80000001,0,5,.75,9,6.8000002,12,5.5,3,3,1,1,0,0,1,1,1,1,2,1.6,1.6666666,1.6,.41509435
2588,192,0,23,2,1,4,0,35,0,5,0,5,1,0,1,0,0,0,2,2,0,1.6,0,2,2,0,1.6,0,4.75,.5,7,2.2,1,0,2,2,2,1,0,1,0,1,1,0,2,2,1,2,.26415095
2589,192,0,28,0,1,1,0,0,0,12,0,2,0,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,4,.25,2,3,1.5,0,2,2,1,1,0,0,1,1,1,0,1.6,2,.66666669,1.2,.41509435
2590,192,0,29,3,1,5,0,60,120,6,0,3,0,0,0,0,1,0,1.2,2,0,.40000001,1,1.2,2,0,.40000001,0,5,.75,2,3.2,1,0,4,3,1,1,0,0,1,1,1,0,1.6,2,1.6666666,2,0
2591,192,0,27,2,1,4,0,8,0,10,0,6,1,0,0,0,1,0,2,2,0,1.2,1,2,2,0,1.2,0,4.3333335,.33333334,7,3.2,3.5,0,1,3,2,1,0,1,0,0,1,0,2,2,1.3333334,2,.2264151
2592,192,0,28,0,1,2,0,0,0,4,0,5,1,0,1,0,0,0,2,1.6,0,2,0,2,1.6,0,2,0,3.5,.5,9,6.5,1.5,0,2,2,0,0,0,0,0,1,0,0,1.6,2,.66666669,1.6,.90566039
2593,192,0,29,3,1,3,0,0,0,5,0,4,0,0,2,0,0,1,2,2,.66666669,.40000001,0,2,2,.66666669,.40000001,1,4.75,.25,7,6.8000002,7,4.5,1,4,2,1,0,1,0,1,1,0,2,2,2,.80000001,.41509435
1366,151,1,30,2,1,5,0,30,90,2,0,6,1,0,1,0,1,1,1.6,2,.33333334,1.2,1,1.6,2,.33333334,1.2,1,6.5,1,2,4.8482485,5.5,10.5,4,2,3,1,1,1,0,1,1,1,1.2,2,2,.40000001,.67924529
1367,151,1,21,4,1,5,0,30,90,2,0,6,1,0,1,0,0,0,2,2,0,0,0,2,2,0,0,0,6.5,1,2,6.3671904,.5,0,2,4,2,1,0,1,1,1,0,1,2,1.6,1.6666666,.40000001,.56603771
1368,151,1,32,2,1,2,0,12,0,9,0,4,0,0,0,0,0,0,1.6,2,0,.80000001,0,1.6,2,0,.80000001,0,4.5,.75,8,10.6,3,3.5,5,2,0,0,0,0,0,0,1,0,1.6,2,1,1.2,.75471699
1369,151,1,17,2,1,3,0,5,45,2,0,2,0,0,0,0,0,0,2,1.6,0,0,0,2,1.6,0,0,0,6.75,1,3,13.6,2.5,10.5,3,3,3,1,1,1,0,1,1,1,1.6,2,1.6666666,.80000001,.3018868
1370,151,1,20,2,1,3,0,3,300,4,0,4,0,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4.5,.5,2,9.0921478,1.5,5.5,,2,1,1,0,0,0,1,1,0,2,2,1.6666666,.80000001,.64150941
1371,151,1,24,1,1,1,0,3,0,3,0,4,0,0,1,0,0,0,.80000001,1.6,0,.80000001,0,.80000001,1.6,0,.80000001,0,5,.5,0,13.855468,1,0,,2,0,0,0,0,0,1,0,0,2,1.6,1,1.2,.26415095
1372,151,1,24,1,1,2,0,50,60,0,0,3,0,0,1,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,5.75,1,0,12.6,47.5,47.5,,4,2,1,0,1,0,1,1,0,1.2,2,1.6666666,.80000001,.41509435
1373,151,1,27,3,1,4,0,30,360,11,0,5,1,0,1,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4.5,.75,8,13.4,9,22.5,1,3,0,0,0,0,0,1,1,0,1.6,2,1.6666666,2,.64150941
1374,151,1,20,3,1,4,0,30,360,11,0,5,1,0,1,0,1,0,2,2,.33333334,0,1,2,2,.33333334,0,0,5.5,.5,12,15.4,4.5,10.5,2,4,2,1,0,1,1,1,1,0,2,2,2,.40000001,.71698111
1375,151,1,25,3,1,1,0,0,0,9,0,2,0,0,0,0,0,0,1.2,1.6,0,.80000001,0,1.2,1.6,0,.80000001,0,4.25,.25,3,12.632317,2,0,4,3,2,1,0,1,0,0,1,0,1.6,2,1,.40000001,.60377359
1376,151,1,28,2,1,4,0,25,240,9,0,5,1,0,2,0,1,1,1.6,0,0,.40000001,1,1.6,0,0,.40000001,1,4.25,.25,7,9.0146236,1.5,6,1,2,2,1,0,1,0,1,0,0,1.6,2,1,.40000001,.64150941
1377,151,1,22,1,1,4,0,25,240,9,0,5,1,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,4.5,.5,7,11,.5,0,1,3,0,0,0,0,0,0,0,0,2,2,1.6666666,.40000001,.49056605
1378,151,1,19,2,1,3,0,60,90,14,0,2,0,0,0,0,0,0,2,1.6,0,0,0,2,1.6,0,0,0,5,1,,,,,,,,,,,1,1,,,,,,.80000001,.2264151
1379,151,1,20,3,1,3,0,5,156,8,0,4,0,0,0,0,0,0,2,2,0,1.2,0,2,2,0,1.2,0,6.25,.75,11,12.4,3.5,3.5,1,3,2,1,0,1,0,1,1,0,1.6,2,1.6666666,2,.71698111
1380,151,1,23,1,1,4,0,10,150,20,0,3,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,5.5,.75,12,26.4,0,0,2,3,1,1,0,0,0,1,1,0,2,1.6,1.6666666,1.2,.64150941
1381,151,1,31,0,1,2,0,21,0,7,0,5,1,0,0,0,0,0,2,1.6,0,.80000001,0,2,1.6,0,.80000001,0,5.5,1,14,28.6,3.5,0,4,4,2,1,1,0,1,1,1,1,1.6,2,1.6666666,2,.83018869
1382,151,1,26,3,1,5,0,90,2880,17,0,5,1,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,6.75,1,10,21.799999,0,0,1,4,2,1,0,1,0,1,1,0,2,2,1.3333334,1.2,.64150941
1383,151,1,20,3,1,4,0,35,0,11,0,4,0,0,1,0,0,1,1.6,1.6,0,0,0,1.6,1.6,0,0,1,4,0,,13.25,5,0,,2,2,1,0,1,,,1,0,1.6,1.6,2,,
1385,151,1,22,4,1,5,0,45,75,10,0,4,0,0,1,0,1,1,2,1.6,.33333334,.40000001,1,2,1.6,.33333334,.40000001,1,4.5,.25,10,10.6,2,0,3,4,2,1,0,1,1,1,1,0,2,2,2,0,.86792451
1386,151,1,24,4,1,5,0,90,2880,17,0,4.1500001,,1,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,6.5,1,10,20.6,0,0,3,4,2,1,0,1,0,1,1,0,2,.80000001,1.3333334,0,0
743,129,1,29,2,2,2,0,4,0,8,0,4,0,0,1,0,1,0,1.6,1.6,0,.80000001,1,1.6,1.6,0,.80000001,0,5.75,1,12,18.632317,9,7,5,4,3,1,1,1,1,1,1,1,1.6,2,2,.40000001,.75471699
744,129,1,26,2,2,4,0,25,180,9,0,4,0,0,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5.5,1,13,23,3,14,,3,,,,,,,,,,,,,
745,129,1,23,0,2,1,0,4,0,7,0,5,1,0,2,0,0,1,2,2,0,.40000001,0,2,2,0,.40000001,1,5.5,.75,13,19.960489,.5,0,2,3,2,1,0,1,1,1,1,0,1.6,1.2,.66666669,1.2,.56603771
